t_h,v_min,q_activated,q_injected_kvar,curtailed_kw,q_exhausted,cost_usd,p_total_mw,violation,line_margin,sub_frac,wall_h
2.25,0.9780817316426552,False,0.0,0.0,False,0.0286,2.3184066058659387,False,0.9999987600225626,0.3500668693098721,14.25
2.2666666666666666,0.9793176458144979,False,0.0,0.0,False,0.0286,2.264611021969816,False,0.9999987898166693,0.34165548263696727,14.266666666666666
2.283333333333333,0.9782775006560387,False,0.0,0.0,False,0.0286,2.3098933154599353,False,0.999998764740695,0.34873485967607243,14.283333333333333
2.3,0.9787207525385059,False,0.0,0.0,False,0.0286,2.290606841473819,False,0.9999987754250421,0.3457184855096665,14.3
2.316666666666667,0.9773955084994091,False,0.0,0.0,False,0.0286,2.348224384075207,False,0.999998743487982,0.3547348646076208,14.316666666666666
2.3333333333333335,0.9790145059205806,False,0.0,0.0,False,0.0286,2.2778168037701136,False,0.9999987825071469,0.34371908604455453,14.333333333333334
2.35,0.9788125638099123,False,0.0,0.0,False,0.0286,2.2866100966718954,False,0.9999987776384068,0.3450936147222888,14.35
2.3666666666666667,0.9770860980501512,False,0.0,0.0,False,0.0286,2.3616568800665103,False,0.9999987360346293,0.356839073767079,14.366666666666667
2.3833333333333333,0.9760086881297992,False,0.0,0.0,False,0.0286,2.4083724231582795,False,0.9999987100902855,0.36416360635647954,14.383333333333333
2.4,0.9762601323424636,False,0.0,0.0,False,0.0286,2.397478122376307,False,0.9999987161438475,0.36245458212882475,14.4
2.4166666666666665,0.9782875815906885,False,0.0,0.0,False,0.0286,2.309454851497026,False,0.9999987649836635,0.34866626559381303,14.416666666666666
2.433333333333333,0.9781248529077549,False,0.0,0.0,False,0.0286,2.316531673697923,False,0.9999987610617661,0.3497734843116165,14.433333333333334
2.45,0.9767484020974027,False,0.0,0.0,False,0.0286,2.376308818907852,False,0.9999987279012642,0.35913526202603097,14.45
2.466666666666667,0.9784837336901011,False,0.0,0.0,False,0.0286,2.3009217502643664,False,0.9999987697115286,0.347331508266112,14.466666666666667
2.4833333333333334,0.9793733440452872,False,0.0,0.0,False,0.0286,2.2621838425757446,False,0.9999987911598278,0.34127628600671295,14.483333333333334
2.5,0.9800718741600698,False,0.0,0.0,False,0.0286,2.231723236026207,False,0.9999988080080787,0.3365197361771037,14.5
2.5166666666666666,0.9798535067465758,False,0.0,0.0,False,0.0286,2.2412496102060016,False,0.9999988027405018,0.33800686335628694,14.516666666666666
2.533333333333333,0.9776576502012317,False,0.0,0.0,False,0.0286,2.33683813423817,False,0.999998749803611,0.35295185443224397,14.533333333333333
2.55,0.979145861299699,False,0.0,0.0,False,0.0286,2.2720954064008745,False,0.9999987856743409,0.3428249329383146,14.55
2.566666666666667,0.9785014081127734,False,0.0,0.0,False,0.0286,2.300152721554537,False,0.9999987701375597,0.3472112323801941,14.566666666666666
2.5833333333333335,0.9781314369576735,False,0.0,0.0,False,0.0286,2.316245383470736,False,0.999998761220441,0.3497286877117518,14.583333333333334
2.6,0.9777060949382073,False,0.0,0.0,False,0.0286,2.3347333263978434,False,0.9999987509708554,0.35262232125358345,14.6
2.6166666666666667,0.9787036464567277,False,0.0,0.0,False,0.0286,2.29135143389802,False,0.9999987750126641,0.3458349068656962,14.616666666666667
2.6333333333333333,0.9778321104069442,False,0.0,0.0,False,0.0286,2.3292574008459734,False,0.999998754007252,0.35176509450653115,14.633333333333333
2.65,0.9792833015013499,False,0.0,0.0,False,0.0286,2.2661075344207977,False,0.9999987889884782,0.3418892952297396,14.65
2.6666666666666665,0.9787316546195766,False,0.0,0.0,False,0.0286,2.2901322845099794,False,0.9999987756878614,0.34564428709671285,14.666666666666666
2.683333333333333,0.979423495172238,False,0.0,0.0,False,0.0286,2.2599981841583445,False,0.9999987923692509,0.34093484511564964,14.683333333333334
2.7,0.9771693526631582,False,0.0,0.0,False,0.0286,2.358043266155522,False,0.9999987380400234,0.35627291673021694,14.7
2.716666666666667,0.9783819841186445,False,0.0,0.0,False,0.0286,2.305348482286629,False,0.9999987672589935,0.3480239008793444,14.716666666666667
2.7333333333333334,0.9791259558808906,False,0.0,0.0,False,0.0286,2.27296250564547,False,0.9999987851943749,0.34296043555133837,14.733333333333334
2.75,0.979025254228082,False,0.0,0.0,False,0.03813333333333333,2.2704165908519456,False,0.9999987881578345,0.3421238001491471,14.75
2.7666666666666666,0.9783367228614771,False,0.0,0.0,False,0.03813333333333333,2.3003868583000777,False,0.9999987715622008,0.3468090317769931,14.766666666666666
2.783333333333333,0.9752861254203431,False,0.0,0.0,False,0.03813333333333333,2.432727997905285,False,0.9999986981043846,0.3675474317664236,14.783333333333333
2.8,0.9769407688119542,False,0.0,0.0,False,0.03813333333333333,2.361036248329658,False,0.9999987379335847,0.3563029660942162,14.8
2.816666666666667,0.9780579179400596,False,0.0,0.0,False,0.03813333333333333,2.3125121138272293,False,0.9999987648438474,0.3487057380151244,14.816666666666666
2.8333333333333335,0.9771960673540218,False,0.0,0.0,False,0.03813333333333333,2.3499557602115524,False,0.9999987440819402,0.35456718003747006,14.833333333333334
2.85,0.975785011961723,False,0.0,0.0,False,0.03813333333333333,2.4111349145309626,False,0.9999987101095923,0.364158155759394,14.85
2.8666666666666667,0.9781857993883852,False,0.0,0.0,False,0.03813333333333333,2.30695128965924,False,0.9999987679252831,0.34783579603552034,14.866666666666667
2.8833333333333333,0.978324499077639,False,0.0,0.0,False,0.03813333333333333,2.3009185989825327,False,0.9999987712676246,0.3468921957031969,14.883333333333333
2.9,0.9766721584055924,False,0.0,0.0,False,0.03813333333333333,2.372689012019969,False,0.9999987314655112,0.35812901406497827,14.9
2.9166666666666665,0.9774241787770263,False,0.0,0.0,False,0.03813333333333333,2.340050950580902,False,0.9999987495762306,0.3530160477402659,14.916666666666666
2.933333333333333,0.9772386614592585,False,0.0,0.0,False,0.03813333333333333,2.3481065927055655,False,0.9999987451078127,0.35427755866450283,14.933333333333334
2.95,0.978472715745149,False,0.0,0.0,False,0.03813333333333333,2.294470314348873,False,0.9999987748395657,0.3458837755610514,14.95
2.966666666666667,0.9759249029039995,False,0.0,0.0,False,0.03813333333333333,2.405076595152636,False,0.9999987134764823,0.36320762515051236,14.966666666666667
2.9833333333333334,0.9761501656765943,False,0.0,0.0,False,0.03813333333333333,2.3953178290937465,False,0.9999987188986091,0.36167686574322394,14.983333333333334
3.0,0.9723273393028283,False,0.0,0.0,False,0.044,2.560392857739028,False,0.9999986269677126,0.38763053245969403,15.0
3.0166666666666666,0.9715894980784862,False,0.0,0.0,False,0.044,2.5921226518812652,False,0.9999986092451302,0.392633921050131,15.016666666666666
3.033333333333333,0.9712972042995646,False,0.0,0.0,False,0.044,2.6046805793241123,False,0.9999986022262555,0.39461546957867694,15.033333333333333
3.05,0.9725001191384033,False,0.0,0.0,False,0.044,2.5529565747080976,False,0.9999986311187797,0.3864586151004185,15.05
3.066666666666667,0.9740814336700586,False,0.0,0.0,False,0.044,2.484790097527348,False,0.9999986691274206,0.37572812477736595,15.066666666666666
3.0833333333333335,0.9716671232303878,False,0.0,0.0,False,0.044,2.5887864945258108,False,0.9999986111093281,0.39210762610794014,15.083333333333334
3.1,0.9729695179282671,False,0.0,0.0,False,0.044,2.532742332344102,False,0.9999986423980494,0.38327428410178443,15.1
3.1166666666666667,0.9724870933482684,False,0.0,0.0,False,0.044,2.5535172736591956,False,0.9999986308058197,0.3865469690465333,15.116666666666667
3.1333333333333333,0.9728089787178613,False,0.0,0.0,False,0.044,2.5396577446369855,False,0.9999986385401144,0.384363445197339,15.133333333333333
3.15,0.9725004506992272,False,0.0,0.0,False,0.044,2.552942302327487,False,0.9999986311267459,0.38645636610416084,15.15
3.1666666666666665,0.9748054668825066,False,0.0,0.0,False,0.044,2.4535137631550956,False,0.9999986865407386,0.3708120469064064,15.166666666666666
3.183333333333333,0.9706681323696907,False,0.0,0.0,False,0.044,2.631685036656245,False,0.9999985871239148,0.3988791199642462,15.183333333333334
3.2,0.9718017350576357,False,0.0,0.0,False,0.044,2.5830000584739436,False,0.9999986143422622,0.39119491336942797,15.2
3.216666666666667,0.9707924150483814,False,0.0,0.0,False,0.044,2.626352336359713,False,0.9999985901072206,0.39803688069971804,15.216666666666667
3.2333333333333334,0.9697689849051686,False,0.0,0.0,False,0.044,2.6702295286093176,False,0.9999985655463682,0.40497083000347306,15.233333333333334
3.25,0.9726885673837379,False,0.0,0.0,False,0.044,2.5448432855297423,False,0.9999986356467069,0.3851803039247777,15.25
3.2666666666666666,0.972005829676921,False,0.0,0.0,False,0.044,2.5742241344438055,False,0.9999986192443754,0.3898109628504432,15.266666666666666
3.283333333333333,0.9744461252237765,False,0.0,0.0,False,0.044,2.4690414905209184,False,0.9999986778975989,0.37325215332051814,15.283333333333333
3.3,0.971696979068543,False,0.0,0.0,False,0.044,2.587503231825589,False,0.9999986118263476,0.3919051993063492,15.3
3.316666666666667,0.9738705799075151,False,0.0,0.0,False,0.044,2.4938907404493844,False,0.9999986640575196,0.37715944471459617,15.316666666666666
3.3333333333333335,0.9717500007256206,False,0.0,0.0,False,0.044,2.585224082537708,False,0.9999986130997466,0.39154569684267204,15.333333333333334
3.35,0.9722279815240358,False,0.0,0.0,False,0.044,2.5646680693810784,False,0.9999986245807923,0.38830440095181035,15.35
3.3666666666666667,0.9724676522882261,False,0.0,0.0,False,0.044,2.554354095271034,False,0.9999986303387294,0.3866788366795101,15.366666666666667
